20,44
40,84
60,125
80,166
100,206
120,246
140,286
160,326
180,367
200,407
220,447
240,487
260,527
280,567
300,607
320,647
340,687
360,727
380,767
400,807
420,847
440,887
460,927
480,967
500,1007
520,1047
540,1087
560,1127
580,1167
600,1207
620,1247
640,1287
660,1327
680,1367
700,1407
720,1447
740,1487
760,1527
780,1567
800,1607
820,1647
840,1687
860,1727
880,1767
900,1807
920,1847
940,1887
960,1927
980,1967
1000,2007
1020,2047
1040,2087
1060,2127
1080,2167
1100,2207
1120,2247
1140,2287
1160,2327
1180,2367
1200,2407
1220,2447
1240,2487
1260,2527
1280,2567
1300,2607
1320,2647
1340,2687
1360,2727
1380,2767
1400,2807
1420,2847
1440,2887
1460,2927
1480,2967
1500,3007
1520,3047
1540,3087
1560,3127
1580,3167
1600,3207
1620,3247
1640,3287
1660,3328
1680,3368
1700,3408
1720,3448
1740,3488
1760,3528
1780,3568
1800,3608
1820,3648
1840,3688
1860,3728
1880,3768
1900,3808
1920,3848
1940,3888
1960,3928
1980,3968
2000,4008
