10,45
20,190
30,435
40,780
50,1225
60,1770
70,2415
80,3160
90,4005
100,4950
110,5995
120,7140
130,8385
140,9730
150,11175
160,12720
170,14365
180,16110
190,17955
200,19900
210,21945
220,24090
230,26335
240,28680
250,31125
260,33670
270,36315
280,39060
290,41905
300,44850
310,47895
320,51040
330,54285
340,57630
350,61075
360,64620
370,68265
380,72010
390,75855
400,79800
410,83845
420,87990
430,92235
440,96580
450,101025
460,105570
470,110215
480,114960
490,119805
500,124750
510,129795
520,134940
530,140185
540,145530
550,150975
560,156520
570,162165
580,167910
590,173755
600,179700
610,185745
620,191890
630,198135
640,204480
650,210925
660,217470
670,224115
680,230860
690,237705
700,244650
710,251695
720,258840
730,266085
740,273430
750,280875
760,288420
770,296065
780,303810
790,311655
800,319600
810,327645
820,335790
830,344035
840,352380
850,360825
860,369370
870,378015
880,386760
890,395605
900,404550
910,413595
920,422740
930,431985
940,441330
950,450775
960,460320
970,469965
980,479710
990,489555
1000,499500
1010,509545
1020,519690
1030,529935
1040,540280
1050,550725
1060,561270
1070,571915
1080,582660
1090,593505
1100,604450
1110,615495
1120,626640
1130,637885
1140,649230
1150,660675
1160,672220
1170,683865
1180,695610
1190,707455
1200,719400
1210,731445
1220,743590
1230,755835
1240,768180
1250,780625
1260,793170
1270,805815
1280,818560
1290,831405
1300,844350
1310,857395
1320,870540
1330,883785
1340,897130
1350,910575
1360,924120
1370,937765
1380,951510
1390,965355
1400,979300
1410,993345
1420,1007490
1430,1021735
1440,1036080
1450,1050525
1460,1065070
1470,1079715
1480,1094460
1490,1109305
1500,1124250
1510,1139295
1520,1154440
1530,1169685
1540,1185030
1550,1200475
1560,1216020
1570,1231665
1580,1247410
1590,1263255
1600,1279200
1610,1295245
1620,1311390
1630,1327635
1640,1343980
1650,1360425
1660,1376970
1670,1393615
1680,1410360
1690,1427205
1700,1444150
1710,1461195
1720,1478340
1730,1495585
1740,1512930
1750,1530375
1760,1547920
1770,1565565
1780,1583310
1790,1601155
1800,1619100
1810,1637145
1820,1655290
1830,1673535
1840,1691880
1850,1710325
1860,1728870
1870,1747515
1880,1766260
1890,1785105
1900,1804050
1910,1823095
1920,1842240
1930,1861485
1940,1880830
1950,1900275
1960,1919820
1970,1939465
1980,1959210
1990,1979055
