10,24
20,44
30,64
40,84
50,104
60,124
70,144
80,164
90,184
100,204
110,224
120,244
130,264
140,284
150,304
160,324
170,344
180,364
190,384
200,404
210,425
220,445
230,465
240,485
250,505
260,525
270,545
280,565
290,585
300,605
310,625
320,645
330,665
340,685
350,706
360,726
370,746
380,766
390,786
400,806
410,826
420,846
430,866
440,887
450,907
460,927
470,947
480,967
490,987
500,1007
510,1027
520,1047
530,1067
540,1087
550,1107
560,1127
570,1147
580,1167
590,1187
600,1207
610,1227
620,1247
630,1267
640,1287
650,1307
660,1327
670,1347
680,1367
690,1387
700,1407
710,1427
720,1447
730,1467
740,1487
750,1507
760,1527
770,1547
780,1567
790,1587
800,1607
810,1627
820,1647
830,1667
840,1687
850,1707
860,1727
870,1747
880,1767
890,1787
900,1807
910,1827
920,1847
930,1867
940,1887
950,1907
960,1927
970,1947
980,1967
990,1987
1000,2007
1010,2027
1020,2047
1030,2067
1040,2087
1050,2107
1060,2127
1070,2147
1080,2167
1090,2187
1100,2207
1110,2227
1120,2248
1130,2268
1140,2288
1150,2308
1160,2328
1170,2348
1180,2368
1190,2388
1200,2408
1210,2428
1220,2448
1230,2468
1240,2488
1250,2508
1260,2528
1270,2548
1280,2568
1290,2588
1300,2608
1310,2628
1320,2648
1330,2668
1340,2688
1350,2708
1360,2728
1370,2748
1380,2768
1390,2788
1400,2808
1410,2828
1420,2848
1430,2868
1440,2888
1450,2908
1460,2928
1470,2948
1480,2968
1490,2988
1500,3008
1510,3028
1520,3048
1530,3068
1540,3088
1550,3108
1560,3128
1570,3148
1580,3168
1590,3188
1600,3208
1610,3228
1620,3248
1630,3268
1640,3289
1650,3309
1660,3329
1670,3349
1680,3369
1690,3389
1700,3409
1710,3429
1720,3449
1730,3469
1740,3489
1750,3509
1760,3529
1770,3549
1780,3569
1790,3589
1800,3609
1810,3629
1820,3649
1830,3669
1840,3689
1850,3709
1860,3729
1870,3749
1880,3769
1890,3789
1900,3809
1910,3829
1920,3849
1930,3869
1940,3889
1950,3909
1960,3929
1970,3949
1980,3969
1990,3989
2000,4009
2010,4029
2020,4049
2030,4069
2040,4089
2050,4109
2060,4129
2070,4149
2080,4169
2090,4189
2100,4209
2110,4229
2120,4249
2130,4269
2140,4289
2150,4309
2160,4329
2170,4349
2180,4369
2190,4389
2200,4409
2210,4429
2220,4449
2230,4469
2240,4489
2250,4509
2260,4529
2270,4549
2280,4569
2290,4589
2300,4609
2310,4629
2320,4649
2330,4669
2340,4689
2350,4709
2360,4729
2370,4749
2380,4769
2390,4789
2400,4809
2410,4829
2420,4849
2430,4869
2440,4889
2450,4909
2460,4929
2470,4949
2480,4969
2490,4989
2500,5009
2510,5029
2520,5049
2530,5069
2540,5089
2550,5109
2560,5129
2570,5149
2580,5169
2590,5189
2600,5209
2610,5229
2620,5249
2630,5269
2640,5289
2650,5309
2660,5329
2670,5349
2680,5369
2690,5389
2700,5409
2710,5429
2720,5449
2730,5469
2740,5489
2750,5509
2760,5529
2770,5549
2780,5569
2790,5589
2800,5609
2810,5629
2820,5649
2830,5669
2840,5689
2850,5709
2860,5729
2870,5749
2880,5769
2890,5789
2900,5809
2910,5829
2920,5849
2930,5869
2940,5889
2950,5909
2960,5929
2970,5949
2980,5969
2990,5989
3000,6009
3010,6029
3020,6049
3030,6069
3040,6089
3050,6109
3060,6129
3070,6149
3080,6169
3090,6189
3100,6209
3110,6229
3120,6249
3130,6269
3140,6289
3150,6309
3160,6329
3170,6349
3180,6369
3190,6389
3200,6409
3210,6429
3220,6449
3230,6469
3240,6489
3250,6509
3260,6529
3270,6549
3280,6569
3290,6589
3300,6609
3310,6629
3320,6649
3330,6669
3340,6689
3350,6709
3360,6729
3370,6749
3380,6769
