1000	8974
2000	19939
3000	31510
4000	43868
5000	57273
6000	69011
7000	82225
8000	95725
9000	110034
10000	124534
11000	137512
12000	150012
13000	163938
14000	178438
15000	192938
16000	207438
17000	222555
18000	238055
19000	253555
20000	269055
21000	283513
22000	297013
23000	310513
24000	324013
25000	338363
26000	353863
27000	369363
28000	384863
29000	400363
30000	415863
31000	431363
32000	446863
33000	462596
34000	479096
35000	495596
36000	512096
37000	528596
38000	545096
39000	561596
40000	578096
41000	594514
42000	609014
43000	623514
44000	638014
45000	652514
46000	667014
47000	681514
48000	696014
49000	710514
50000	726712
51000	743212
52000	759712
53000	776212
54000	792712
55000	809212
56000	825712
57000	842212
58000	858712
59000	875212
60000	891712
61000	908212
62000	924712
63000	941212
64000	957712
65000	974212
66000	991177
67000	1008677
68000	1026177
69000	1043677
70000	1061177
71000	1078677
72000	1096177
73000	1113677
74000	1131177
75000	1148677
76000	1166177
77000	1183677
78000	1201177
79000	1218677
80000	1236177
81000	1253677
82000	1271015
83000	1286515
84000	1302015
85000	1317515
86000	1333015
87000	1348515
88000	1364015
89000	1379515
90000	1395015
91000	1410515
92000	1426015
93000	1441515
94000	1457015
95000	1472515
96000	1488015
97000	1503515
98000	1519015
99000	1535909
100000	1553409
