10	85
20	299
30	543
40	907
50	1329
60	1709
70	2177
80	3103
90	4047
100	4807
110	6001
120	7009
130	8733
140	9997
150	11165
160	13091
170	14691
180	16503
190	18173
200	20449
210	22165
220	23341
230	25423
240	27351
250	29459
260	32547
270	36303
280	38607
290	40931
300	45681
310	49663
320	53291
330	56581
340	60151
350	61913
360	66467
370	69597
380	74435
390	78527
400	82853
410	86039
420	89851
430	95075
440	99177
450	104327
460	107787
470	112163
480	116999
490	122787
500	128393
510	134467
520	138767
530	144883
540	148933
550	154429
560	160663
570	167953
580	173817
590	179605
600	187059
610	195619
620	201673
630	207167
640	211783
650	217641
660	224501
670	229737
680	237983
690	246111
700	253601
710	262249
720	268705
730	274809
740	283539
750	292689
760	300347
770	309153
780	320123
790	327479
800	336103
810	341143
820	352595
830	361083
840	369389
850	379201
860	389389
870	400165
880	410213
890	417241
900	427055
910	437357
920	446121
930	454069
940	465099
950	474951
960	485849
970	494085
980	504487
990	516255
1000	524181
1010	536273
1020	548299
1030	558853
1040	569415
1050	580031
1060	589983
1070	601055
1080	614905
1090	622325
1100	632395
1110	645499
1120	655787
1130	667949
1140	679257
1150	692023
1160	701455
1170	708489
1180	718491
1190	727451
1200	742995
1210	754913
1220	764575
1230	780237
1240	790863
1250	807173
1260	816239
1270	826959
1280	835177
1290	845289
1300	858813
1310	872529
1320	882201
1330	896001
1340	904983
1350	921571
1360	932871
1370	946609
1380	960031
1390	977631
1400	990339
1410	1006107
1420	1019653
1430	1034773
1440	1052523
1450	1072837
1460	1087465
1470	1102971
1480	1116231
1490	1131871
1500	1146221
1510	1161457
1520	1175175
1530	1188063
1540	1203233
1550	1220313
1560	1236041
1570	1252767
1580	1266501
1590	1285033
1600	1302165
1610	1317995
1620	1332015
1630	1354469
1640	1372375
1650	1389339
1660	1404989
1670	1419741
1680	1433215
1690	1447723
1700	1459117
1710	1480055
1720	1492211
1730	1512633
1740	1534513
1750	1548749
1760	1565469
1770	1583145
1780	1596517
1790	1608671
1800	1625663
1810	1647755
1820	1665631
1830	1687229
1840	1708191
1850	1724993
1860	1742803
1870	1763409
1880	1776543
1890	1795777
1900	1816497
1910	1831657
1920	1851701
1930	1865175
1940	1886319
1950	1898901
1960	1915611
1970	1930559
1980	1944321
1990	1962717
2000	1982497
2010	2004435
2020	2024315
2030	2044489
2040	2062645
2050	2083665
2060	2100325
2070	2121747
2080	2135149
2090	2158053
2100	2182885
2110	2207169
2120	2227993
2130	2241593
2140	2254645
2150	2280269
2160	2296969
2170	2316891
2180	2335639
2190	2355051
2200	2376427
2210	2401189
2220	2427713
2230	2451419
2240	2473685
2250	2491063
2260	2515883
2270	2533217
2280	2554825
2290	2575679
2300	2595959
2310	2608795
2320	2629965
2330	2657811
2340	2673087
2350	2700705
2360	2728271
2370	2749287
2380	2771549
2390	2801103
2400	2824297
2410	2850321
2420	2874781
2430	2908789
2440	2938241
2450	2963833
2460	2990951
2470	3014427
2480	3048045
2490	3069285
2500	3086211
2510	3108569
2520	3136781
2530	3166345
2540	3196043
2550	3224673
2560	3252855
2570	3281899
2580	3303501
2590	3324109
2600	3339321
2610	3365177
2620	3395553
2630	3416303
2640	3439987
2650	3463015
2660	3494931
2670	3515013
2680	3544733
2690	3573975
2700	3598891
2710	3624879
2720	3647371
2730	3681201
2740	3711589
2750	3744803
2760	3773991
2770	3799439
2780	3824959
